date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:53:48	17030/17030	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:53:47%20GMT	http://ucjeps.berkeley.edu/bryolab/Bryolab.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/Bryolab.html	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:53:48	13931/13931	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:53:47%20GMT	http://ucjeps.berkeley.edu/projects.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/projects.html	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:53:48	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:53:48%20GMT	http://www.ucpress.edu/img/covers/110/2817001.110.jpg	C:/My%20Web%20Sites/Jepson/www.ucpress.edu/img/covers/110/2817001.110.41f.delayed	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:53:50	5729/5729	---M--	200	added ('OK')	image/jpeg	etag:%22b3859c2ed91d047b1c61dbf906db9e0c%22	http://images.ucpress.edu/covers/110/2817001.110.jpg	C:/My%20Web%20Sites/Jepson/images.ucpress.edu/covers/110/2817001.110.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:53:52	26651/26651	---M--	200	added ('OK')	image/jpeg	etag:%2224c2700-681b-50d1addad82c0%22	http://ucjeps.berkeley.edu/common/images/CAbeesandblooms.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/common/images/CAbeesandblooms.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:02	72939/72939	---M--	200	added ('OK')	image/png	etag:%2223841e9-11ceb-4dd6d2e8cdd40%22	http://ucjeps.berkeley.edu/images/East_Bay.png	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/East_Bay.png	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:06	19556/19556	---M--	200	added ('OK')	image/jpeg	etag:%222384251-4c64-5057a5208a300%22	http://ucjeps.berkeley.edu/images/PoM.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/PoM.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:07	7334/7334	---M--	200	added ('OK')	image/jpeg	etag:%222362505-1ca6-3f429f9263840%22	http://ucjeps.berkeley.edu/tarweeds.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/tarweeds.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:07	7562/7562	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:54:07%20GMT	http://ucjeps.berkeley.edu/constancea/index.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/constancea/index.html	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:10	11875/11875	---M--	200	added ('OK')	image/jpeg	etag:%222383dd4-2e63-3f429f6e262c0%22	http://ucjeps.berkeley.edu/constancea/constancea_color.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/constancea/constancea_color.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:10	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:54:10%20GMT	http://www.ucpress.edu/img/covers/isbn13/9780520227750.jpg	C:/My%20Web%20Sites/Jepson/www.ucpress.edu/img/covers/isbn13/9780520227750.427.delayed	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:32	243889/243889	---M--	200	added ('OK')	application/pdf	etag:%222361069-3b8b1-3f429f6f1a500%22	http://ucjeps.berkeley.edu/fernflier.pdf	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/fernflier.pdf	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:36	158286/158286	---M--	200	added ('OK')	image/jpeg	etag:%228e3b9425bf7278502835d6d43bfb69f7%22	http://images.ucpress.edu/covers/isbn13/9780520227750.jpg	C:/My%20Web%20Sites/Jepson/images.ucpress.edu/covers/isbn13/9780520227750.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:38	10181/10181	---M--	200	added ('OK')	image/jpeg	etag:%222360fe5-27c5-3f429f6779300%22	http://ucjeps.berkeley.edu/cbs.logo.green.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cbs.logo.green.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:49	65314/65314	---M--	200	added ('OK')	image/png	etag:%2223842b3-ff22-5057a21192bc0%22	http://ucjeps.berkeley.edu/images/globe1small.png	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/globe1small.png	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:50	13508/13508	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:54:49%20GMT	http://ucjeps.berkeley.edu/rlmoe/tioc/ioctoc.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/rlmoe/tioc/ioctoc.html	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:51	14809/14809	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:54:50%20GMT	http://ucjeps.berkeley.edu/jeps/friends/	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/jeps/friends/index-2.html	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:54:53	131742/131742	---M--	200	added ('OK')	image/jpeg	etag:%222384133-2029e-5057bd36ff780%22	http://ucjeps.berkeley.edu/images/Diablo4.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/Diablo4.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:55:27	206185/206185	---M--	200	added ('OK')	image/png	etag:%2223842ca-32569-505f62afef940%22	http://ucjeps.berkeley.edu/images/madrono42-2.png	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/madrono42-2.png	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:55:27	4095/4095	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:55:27%20GMT	http://ucjeps.berkeley.edu/publ_ord.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/publ_ord.html	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:55:33	260583/260583	---M--	200	added ('OK')	image/jpeg	etag:%222384223-3f9e7-5057a8b31d0c0%22	http://ucjeps.berkeley.edu/images/IOC.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/IOC.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:55:38	62633/62633	---M--	200	added ('OK')	image/jpeg	etag:%2223841f9-f4a9-5057a8bca6740%22	http://ucjeps.berkeley.edu/images/FloraV4part2.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/FloraV4part2.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:55:41	21869/21869	---M--	200	added ('OK')	text/javascript	etag:%2224c26e8-556d-4550e246f0000%22	http://ucjeps.berkeley.edu/common/Pluginlab/Scripts/menu_jepson_flora.js	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/common/Pluginlab/Scripts/menu_jepson_flora.js	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:42	2104/2104	---M--	200	added ('OK')	image/gif	etag:%222362523-838-4b6589a6c2ac0%22	http://ucjeps.berkeley.edu/tree_icon.gif	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/tree_icon.gif	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:42	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:55:42%20GMT	http://ucjeps.berkeley.edu/consortium	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/consortium.434.delayed	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:42	332/332	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Mar%202016%2016:55:42%20GMT	http://ucjeps.berkeley.edu/interchange	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/interchange.435.delayed	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:43	0/-1	---M--	301	error ('')			http://ucjeps.berkeley.edu/IJM_suppl_summary.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/IJM_suppl_summary.436.delayed	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:44	5729/5729	---M--	200	added ('OK')	image/jpeg	etag:%222360ee7-1661-4b86b850bd800%22	http://ucjeps.berkeley.edu/JM2.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/JM2.jpg	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:45	13914/13914	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:55:44%20GMT	http://ucjeps.berkeley.edu/interchange/about_interchange.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/interchange/about_interchange.html	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:46	4463/4463	---M--	200	added ('OK')	image/png	etag:%2224c2739-116f-410b6efe99e80%22	http://ucjeps.berkeley.edu/common/images/ico_interchange.png	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/common/images/ico_interchange.png	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:47	7446/7446	---M--	200	added ('OK')	image/jpeg	etag:%2224c273c-1d16-410b1ce76f180%22	http://ucjeps.berkeley.edu/common/images/ico_linnaeus.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/common/images/ico_linnaeus.jpg	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:50	24424/24424	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:55:48%20GMT	http://ucjeps.berkeley.edu/about_ICPN.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/about_ICPN.html	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:51	7736/7736	---M--	200	added ('OK')	image/jpeg	etag:%2224c2741-1e38-410b1ce76f180%22	http://ucjeps.berkeley.edu/common/images/ico_poppy.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/common/images/ico_poppy.jpg	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:54	89459/89459	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:55:52%20GMT	http://ucjeps.berkeley.edu/flora_genus_list.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/flora_genus_list.html	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:55	7387/7387	---M--	200	added ('OK')	image/jpeg	etag:%2224c272f-1cdb-487b1f0472c40%22	http://ucjeps.berkeley.edu/common/images/ico_fb.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/common/images/ico_fb.jpg	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:55	7881/7881	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:55:55%20GMT	http://ucjeps.berkeley.edu/images/fieldbooks/about_jfb.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/fieldbooks/about_jfb.html	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:55:59	19055/19055	---M--	200	added ('OK')	image/jpeg	etag:%2224c281e-4a6f-410b74b1b9100%22	http://ucjeps.berkeley.edu/common/images/strips/strip_roadside_flowers_bear_valley.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/common/images/strips/strip_roadside_flowers_bear_valley.jpg	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:56:00	8081/8081	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:55:59%20GMT	http://ucjeps.berkeley.edu/jepsonflora/1993/	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/jepsonflora/1993/index.html	(from http://ucjeps.berkeley.edu/jepsonflora/index.html)
08:56:01	10539/10539	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:00%20GMT	http://ucjeps.berkeley.edu/CPD/algal_collections.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/algal_collections.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:02	11478/11478	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:01%20GMT	http://ucjeps.berkeley.edu/CPD/SCPD.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/SCPD.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:03	27466/27466	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:02%20GMT	http://ucjeps.berkeley.edu/CPD/index.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/index.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:08	15021/15021	---M--	200	added ('OK')	image/jpeg	etag:%222381c20-3aad-511af48827090%22	http://ucjeps.berkeley.edu/CPD/pelago_BW.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/pelago_BW.jpg	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:12	11681/11681	---M--	200	added ('OK')	image/jpeg	etag:%222381c29-2da1-511af49efb4a4%22	http://ucjeps.berkeley.edu/CPD/PCS_small.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/PCS_small.jpg	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:13	234782/234782	---M--	200	added ('OK')	image/jpeg	etag:%222384261-3951e-5057a8ae58580%22	http://ucjeps.berkeley.edu/images/Trees_of_California.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/Trees_of_California.jpg	(from http://ucjeps.berkeley.edu/Herb_Pubs.html)
08:56:14	7281/7281	---M--	200	added ('OK')	image/jpeg	etag:%222381c27-1c71-511af48828800%22	http://ucjeps.berkeley.edu/CPD/pelago_RGB.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/pelago_RGB.jpg	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:14	33471/33471	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:13%20GMT	http://ucjeps.berkeley.edu/CPD/remembering_PCS.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/remembering_PCS.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:16	71465/71465	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:14%20GMT	http://ucjeps.berkeley.edu/CPD/PCS_papers.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/PCS_papers.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:16	791/791	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:16%20GMT	http://ucjeps.berkeley.edu/CPD/SMB_award.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/SMB_award.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:17	11944/11944	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:16%20GMT	http://ucjeps.berkeley.edu/CPD/history_phycology.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/CPD/history_phycology.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:19	49775/49775	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:17%20GMT	http://ucjeps.berkeley.edu/cgi-bin/picture_key.pl?sortfield=name	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/cgi-bin/picture_keyb33f.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:20	75982/75982	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:19%20GMT	http://ucjeps.berkeley.edu/californiaseaweeds.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/californiaseaweeds.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:21	20061/20061	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:20%20GMT	http://ucjeps.berkeley.edu/seaweedflora/	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/seaweedflora/index.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:22	4930/4930	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:21%20GMT	http://ucjeps.berkeley.edu/guide/index.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/guide/index.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:26	258120/258120	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:22%20GMT	http://ucjeps.berkeley.edu/ina/algal_types.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/ina/algal_types.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:28	35838/35838	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:26%20GMT	http://ucjeps.berkeley.edu/ina/galapagos_types.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/ina/galapagos_types.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:29	17318/17318	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:28%20GMT	http://ucjeps.berkeley.edu/images/antarctic_algae/index.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/images/antarctic_algae/index.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:29	6341/6341	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:29%20GMT	http://ucjeps.berkeley.edu/ina/pba/pba_main.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/ina/pba/pba_main.html	(from http://ucjeps.berkeley.edu/CPD/algal_research.html)
08:56:32	127466/127466	---M--	200	added ('OK')	text/css	etag:%2224c31d3-1f1ea-51f68edecad67%22	http://ucjeps.berkeley.edu/bryolab/Bryolab_files/bootstrap.css	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/Bryolab_files/bootstrap.css	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:56:33	16849/16849	---M--	200	added ('OK')	text/css	etag:%2224c31d2-41d1-51f68ed68ce0b%22	http://ucjeps.berkeley.edu/bryolab/Bryolab_files/bootstrap-responsive.css	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/Bryolab_files/bootstrap-responsive.css	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:56:33	1753/1753	---M--	200	added ('OK')	text/css	etag:%2224c31d4-6d9-51f68ee88c05b%22	http://ucjeps.berkeley.edu/bryolab/Bryolab_files/calbotsoc.css	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/Bryolab_files/calbotsoc.css	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:56:34	6604/6604	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:33%20GMT	http://ucjeps.berkeley.edu/bryolab/CPPP/index.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/CPPP/index-2.html	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:56:34	10251/10251	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:34%20GMT	http://ucjeps.berkeley.edu/bryolab/CPPP/spatial.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/CPPP/spatial.html	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:56:34	6112/6112	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:34%20GMT	http://ucjeps.berkeley.edu/bryolab/CPPP/people.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/CPPP/people.html	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:56:35	4818/4818	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:34%20GMT	http://ucjeps.berkeley.edu/bryolab/CPPP/news.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/CPPP/news.html	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:56:35	8107/8107	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:35%20GMT	http://ucjeps.berkeley.edu/bryolab/CPPP/outreach.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/CPPP/outreach.html	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:56:35	4862/4862	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:56:35%20GMT	http://ucjeps.berkeley.edu/bryolab/CPPP/links.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/CPPP/links.html	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:57:14	237624/237624	---M--	200	added ('OK')	image/png	etag:%2223817aa-3a038-528374270d046%22	http://ucjeps.berkeley.edu/bryolab/CPPP/California_Phylodiversity_files/Californian_poppy_CP3.png	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/CPPP/California_Phylodiversity_files/Californian_poppy_CP3.png	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:57:14	327/327	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Mar%202016%2016:57:14%20GMT	http://ucjeps.berkeley.edu/bryolab/California_Phylodiversity_people.htm	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/California_Phylodiversity_people.45d.delayed	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:57:14	327/327	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Mar%202016%2016:57:14%20GMT	http://ucjeps.berkeley.edu/bryolab/CPPP/California%20Native%20Plant%20Society	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/CPPP/California%20Native%20Plant%20Society.45e.delayed	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:57:15	2647/2647	---M--	200	added ('OK')	image/jpeg	etag:%222381500-a57-51f7c6b2c375a%22	http://ucjeps.berkeley.edu/bryolab/CPPP/California_Phylodiversity_files/NSF.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/CPPP/California_Phylodiversity_files/NSF.jpg	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:57:31	96381/96381	---M--	200	added ('OK')	text/javascript	etag:%2224c31d1-1787d-51f68eb2c873e%22	http://ucjeps.berkeley.edu/bryolab/Bryolab_files/jquery-1.js	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/Bryolab_files/jquery-1.js	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:57:36	28756/28756	---M--	200	added ('OK')	text/javascript	etag:%2224c31d5-7054-51f68eef9947e%22	http://ucjeps.berkeley.edu/bryolab/Bryolab_files/bootstrap.js	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/Bryolab_files/bootstrap.js	(from http://ucjeps.berkeley.edu/bryolab/CPPP/)
08:57:36	2780/2780	---M--	200	added ('OK')	text/css	etag:%2223624d3-adc-451eeba35d8c0%22	http://ucjeps.berkeley.edu/style_moss.css	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/style_moss.css	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:57:38	10063/10063	---M--	200	added ('OK')	image/jpeg	etag:%222362522-274f-42d77aebfb4c0%22	http://ucjeps.berkeley.edu/tortula.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/tortula.jpg	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:57:38	310/310	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:57:38%20GMT	http://ucjeps.berkeley.edu/bryolab/index.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/index-2.html	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:57:44	32673/32673	---M--	200	added ('OK')	image/jpeg	etag:%222383c97-7fa1-4f3a7c5c5b880%22	http://ucjeps.berkeley.edu/bryolab/S_and_N.jpg	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/S_and_N.jpg	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:57:44	54169/54169	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:57:44%20GMT	http://ucjeps.berkeley.edu/bryolab/moss_gen.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/moss_gen.html	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:57:49	318275/318275	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:57:45%20GMT	http://ucjeps.berkeley.edu/bryolab/Mossfolders.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/Mossfolders.html	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:57:51	7640/7640	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:57:49%20GMT	http://ucjeps.berkeley.edu/bryolab/moss_types.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/moss_types.html	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:57:51	2271/2271	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:57:51%20GMT	http://ucjeps.berkeley.edu/bryolab/UC_bryophytes_desiderata.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/bryolab/UC_bryophytes_desiderata.html	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:57:55	116160/116160	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:57:51%20GMT	http://ucjeps.berkeley.edu/suggs_dhn.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/suggs_dhn.html	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:57:59	58447/58447	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:57:55%20GMT	http://ucjeps.berkeley.edu/index.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/index-2.html	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:58:01	8249/8249	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:58:00%20GMT	http://ucjeps.berkeley.edu/gen_info.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/gen_info.html	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
08:58:02	14793/14793	---MC-	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2016:58:01%20GMT	http://ucjeps.berkeley.edu/ucherb.html	C:/My%20Web%20Sites/Jepson/ucjeps.berkeley.edu/ucherb.html	(from http://ucjeps.berkeley.edu/bryolab/UC_bryophytes.html)
